Time (s)	Channel 1 (V)	DIO  0	DIO  1	DIO  2	DIO  3
7.669999999999999e-06	2.761579326329533	0	1	0	0
7.679999999999999e-06	2.761579326329533	0	1	0	0
7.689999999999999e-06	2.761579326329533	0	1	0	0
7.700000000000001e-06	2.761579326329533	0	1	0	0
7.710000000000001e-06	2.761579326329533	0	1	0	0
7.720000000000001e-06	2.761579326329533	0	1	0	0
7.730000000000001e-06	2.761579326329533	0	1	0	0
7.74e-06	2.761579326329533	0	1	0	0
7.75e-06	2.761579326329533	0	1	0	0
7.76e-06	2.761579326329533	0	1	0	0
7.77e-06	2.761579326329533	0	1	0	0
7.78e-06	2.761579326329533	0	1	0	0
7.79e-06	2.761579326329533	0	1	0	0
7.8e-06	2.761579326329533	0	1	0	0
7.81e-06	2.761579326329533	0	1	0	0
7.82e-06	2.761579326329533	0	1	0	0
7.83e-06	2.761579326329533	0	1	0	0
7.839999999999999e-06	2.761579326329533	0	1	0	0
7.849999999999999e-06	2.761579326329533	0	1	0	0
7.859999999999999e-06	2.761579326329533	0	1	0	0
7.869999999999999e-06	2.761579326329533	0	1	0	0
7.880000000000001e-06	2.761579326329533	0	1	0	0
7.890000000000001e-06	2.761579326329533	0	1	0	0
7.900000000000001e-06	2.761579326329533	0	1	0	0
7.91e-06	2.761579326329533	0	1	0	0
7.92e-06	2.761579326329533	0	1	0	0
7.93e-06	2.761579326329533	0	1	0	0
7.94e-06	2.761579326329533	0	1	0	0
7.95e-06	2.761579326329533	0	1	0	0
7.96e-06	2.761579326329533	0	1	0	0
7.97e-06	2.761579326329533	0	1	0	0
7.98e-06	2.761579326329533	0	1	0	0
7.99e-06	2.761579326329533	0	1	0	0
8e-06	2.761579326329533	0	1	0	0
8.01e-06	2.761579326329533	0	1	0	0
8.019999999999999e-06	2.761579326329533	0	1	0	0
8.029999999999999e-06	2.761579326329533	0	1	0	0
8.039999999999999e-06	2.761579326329533	0	1	0	0
8.049999999999999e-06	2.761579326329533	0	1	0	0
8.060000000000001e-06	2.761579326329533	0	1	0	0
8.070000000000001e-06	2.761579326329533	0	1	0	0
8.080000000000001e-06	2.761579326329533	0	1	0	0
8.09e-06	2.761579326329533	0	1	0	0
8.1e-06	2.761579326329533	0	1	0	0
8.11e-06	2.761579326329533	0	1	0	0
8.12e-06	2.761579326329533	0	1	0	0
8.13e-06	2.761579326329533	0	1	0	0
8.14e-06	2.761579326329533	0	1	0	0
8.15e-06	2.761579326329533	0	1	0	0
8.16e-06	2.761579326329533	0	1	0	0
8.17e-06	2.761579326329533	0	1	0	0
8.18e-06	2.761579326329533	0	1	0	0
8.19e-06	2.761579326329533	0	1	0	0
8.199999999999999e-06	2.761579326329533	0	1	0	0
8.209999999999999e-06	2.761579326329533	0	1	0	0
8.219999999999999e-06	2.761579326329533	0	1	0	0
8.230000000000001e-06	2.761579326329533	0	1	0	0
8.240000000000001e-06	2.761579326329533	0	1	0	0
8.250000000000001e-06	2.761579326329533	0	1	0	0
8.260000000000001e-06	2.761579326329533	0	1	0	0
8.27e-06	2.761579326329533	0	1	0	0
8.28e-06	2.761579326329533	0	1	0	0
8.29e-06	2.761579326329533	0	1	0	0
8.3e-06	2.761579326329533	0	1	0	0
8.31e-06	2.761579326329533	0	1	0	0
8.32e-06	2.761579326329533	0	1	0	0
8.33e-06	2.761579326329533	0	1	0	0
8.34e-06	2.761579326329533	0	1	0	0
8.35e-06	2.761579326329533	0	1	0	0
8.36e-06	2.761579326329533	0	1	0	0
8.369999999999999e-06	2.761579326329533	0	1	0	0
8.379999999999999e-06	2.761579326329533	0	1	0	0
8.389999999999999e-06	2.761579326329533	0	1	0	0
8.399999999999999e-06	2.761579326329533	0	1	0	0
8.410000000000001e-06	2.761579326329533	0	1	0	0
8.420000000000001e-06	2.761579326329533	0	1	0	0
8.430000000000001e-06	2.761579326329533	0	1	0	0
8.440000000000001e-06	2.761579326329533	0	1	0	0
8.45e-06	2.761579326329533	0	1	0	0
8.46e-06	2.761579326329533	0	1	0	0
8.47e-06	2.761579326329533	0	1	0	0
8.48e-06	2.761579326329533	0	1	0	0
8.49e-06	2.761579326329533	0	1	0	0
8.5e-06	2.761579326329533	0	1	0	0
8.51e-06	2.761579326329533	0	1	0	0
8.52e-06	2.761579326329533	0	1	0	0
8.53e-06	2.761579326329533	0	1	0	0
8.54e-06	2.761579326329533	0	1	0	0
8.549999999999999e-06	2.761579326329533	0	1	0	0
8.559999999999999e-06	2.761579326329533	0	1	0	0
8.569999999999999e-06	2.761579326329533	0	1	0	0
8.579999999999999e-06	2.761579326329533	0	1	0	0
8.590000000000001e-06	2.761579326329533	0	1	0	0
8.600000000000001e-06	2.761579326329533	0	1	0	0
8.610000000000001e-06	2.761579326329533	0	1	0	0
8.62e-06	2.761579326329533	0	1	0	0
8.63e-06	2.761579326329533	0	1	0	0
8.64e-06	2.761579326329533	0	1	0	0
8.65e-06	2.761579326329533	0	1	0	0
8.66e-06	2.761579326329533	0	1	0	0
8.67e-06	2.761579326329533	0	1	0	0
8.68e-06	2.761579326329533	0	1	0	0
8.69e-06	2.761579326329533	0	1	0	0
8.7e-06	2.761579326329533	0	1	0	0
8.71e-06	2.761579326329533	0	1	0	0
8.72e-06	2.761579326329533	0	1	0	0
8.729999999999999e-06	2.761579326329533	0	1	0	0
8.739999999999999e-06	2.761579326329533	0	1	0	0
8.749999999999999e-06	2.761579326329533	0	1	0	0
8.760000000000001e-06	2.761579326329533	0	1	0	0
8.770000000000001e-06	2.761579326329533	0	1	0	0
8.780000000000001e-06	2.761579326329533	0	1	0	0
8.790000000000001e-06	2.761579326329533	0	1	0	0
8.8e-06	2.761579326329533	0	1	0	0
8.81e-06	2.761579326329533	0	1	0	0
8.82e-06	2.761579326329533	0	1	0	0
8.83e-06	2.761579326329533	0	1	0	0
8.84e-06	2.761579326329533	0	1	0	0
8.85e-06	2.761579326329533	0	1	0	0
8.86e-06	2.761579326329533	0	1	0	0
8.87e-06	2.761579326329533	0	1	0	0
8.88e-06	2.761579326329533	0	1	0	0
8.89e-06	2.761579326329533	0	1	0	0
8.899999999999999e-06	2.761579326329533	0	1	0	0
8.909999999999999e-06	2.761579326329533	0	1	0	0
8.919999999999999e-06	2.761579326329533	0	1	0	0
8.929999999999999e-06	2.761579326329533	0	1	0	0
8.940000000000001e-06	2.761579326329533	0	1	0	0
8.950000000000001e-06	2.761579326329533	0	1	0	0
8.960000000000001e-06	2.761579326329533	0	1	0	0
8.970000000000001e-06	2.761579326329533	0	1	0	0
8.98e-06	2.761579326329533	0	1	0	0
8.99e-06	2.761579326329533	0	1	0	0
9e-06	2.761579326329533	0	1	0	0
9.01e-06	2.761579326329533	0	1	0	0
9.02e-06	2.761579326329533	0	1	0	0
9.03e-06	2.761579326329533	0	1	0	0
9.04e-06	2.761579326329533	0	1	0	0
9.05e-06	2.761579326329533	0	1	0	0
9.06e-06	2.761579326329533	0	1	0	0
9.07e-06	2.761579326329533	0	1	0	0
9.079999999999999e-06	2.761579326329533	0	1	0	0
9.089999999999999e-06	2.761579326329533	0	1	0	0
9.099999999999999e-06	2.761579326329533	0	1	0	0
9.109999999999999e-06	2.761579326329533	0	1	0	0
9.120000000000001e-06	2.761579326329533	0	1	0	0
9.130000000000001e-06	2.761579326329533	0	1	0	0
9.140000000000001e-06	2.761579326329533	0	1	0	0
9.15e-06	2.761579326329533	0	1	0	0
9.16e-06	2.761579326329533	0	1	0	0
9.17e-06	2.761579326329533	0	1	0	0
9.18e-06	2.761579326329533	0	1	0	0
9.19e-06	2.761579326329533	0	1	0	0
9.2e-06	2.761579326329533	0	1	0	0
9.21e-06	2.761579326329533	0	1	0	0
9.22e-06	2.761579326329533	0	1	0	0
9.23e-06	2.761579326329533	0	1	0	0
9.24e-06	2.761579326329533	0	1	0	0
9.25e-06	2.761579326329533	0	1	0	0
9.259999999999999e-06	2.761579326329533	0	1	0	0
9.269999999999999e-06	2.761579326329533	0	1	0	0
9.279999999999999e-06	2.761579326329533	0	1	0	0
9.290000000000001e-06	2.761579326329533	0	1	0	0
9.300000000000001e-06	2.761579326329533	0	1	0	0
9.310000000000001e-06	2.761579326329533	0	1	0	0
9.320000000000001e-06	2.761579326329533	0	1	0	0
9.33e-06	2.761579326329533	0	1	0	0
9.34e-06	2.761579326329533	0	1	0	0
9.35e-06	2.761579326329533	0	1	0	0
9.36e-06	2.761579326329533	0	1	0	0
9.37e-06	2.761579326329533	0	1	0	0
9.38e-06	2.761579326329533	0	1	0	0
9.39e-06	2.761579326329533	0	1	0	0
9.4e-06	2.761579326329533	0	1	0	0
9.41e-06	2.761579326329533	0	1	0	0
9.42e-06	2.761579326329533	0	1	0	0
9.429999999999999e-06	2.761579326329533	0	1	0	0
9.439999999999999e-06	2.761579326329533	0	1	0	0
9.449999999999999e-06	2.761579326329533	0	1	0	0
9.459999999999999e-06	2.761579326329533	0	1	0	0
9.470000000000001e-06	2.761579326329533	0	1	0	0
9.480000000000001e-06	2.761579326329533	0	1	0	0
9.490000000000001e-06	2.761579326329533	0	1	0	0
9.500000000000001e-06	2.761579326329533	0	1	0	0
9.51e-06	2.761579326329533	0	1	0	0
9.52e-06	2.761579326329533	0	1	0	0
9.53e-06	2.761579326329533	0	1	0	0
9.54e-06	2.761579326329533	0	1	0	0
9.55e-06	2.761579326329533	0	1	0	0
9.56e-06	2.761579326329533	0	1	0	0
9.57e-06	2.761579326329533	0	1	0	0
9.58e-06	2.761579326329533	0	1	0	0
9.59e-06	2.761579326329533	0	1	0	0
9.6e-06	2.761579326329533	0	1	0	0
9.609999999999999e-06	2.761579326329533	0	1	0	0
9.619999999999999e-06	2.761579326329533	0	1	0	0
9.629999999999999e-06	2.761579326329533	0	1	0	0
9.639999999999999e-06	2.761579326329533	0	1	0	0
9.650000000000001e-06	2.761579326329533	0	1	0	0
9.660000000000001e-06	2.761579326329533	0	1	0	0
9.670000000000001e-06	2.761579326329533	0	1	0	0
9.68e-06	2.761579326329533	0	1	0	0
9.69e-06	2.761579326329533	0	1	0	0
9.7e-06	2.761579326329533	0	1	0	1
9.71e-06	2.761579326329533	0	1	0	1
9.72e-06	2.761579326329533	0	1	0	1
9.73e-06	2.761579326329533	0	1	0	1
9.74e-06	2.761579326329533	0	1	0	1
9.75e-06	2.761579326329533	0	1	0	1
9.76e-06	2.761579326329533	0	1	0	1
9.77e-06	2.761579326329533	0	1	0	1
9.78e-06	2.761579326329533	0	1	0	1
9.789999999999999e-06	2.761579326329533	0	1	0	1
9.799999999999999e-06	2.761579326329533	0	1	0	1
9.809999999999999e-06	2.761579326329533	0	1	0	1
9.819999999999999e-06	2.761579326329533	0	1	0	1
9.830000000000001e-06	2.761579326329533	0	1	0	1
9.840000000000001e-06	2.761579326329533	0	1	0	1
9.850000000000001e-06	2.761579326329533	0	1	0	1
9.86e-06	2.761579326329533	0	1	0	1
9.87e-06	2.761579326329533	0	1	0	1
9.88e-06	2.703926596011443	0	1	0	1
9.89e-06	2.603792906511604	0	1	0	1
9.9e-06	2.505682119829943	0	1	0	1
9.91e-06	2.410268536905854	0	1	0	1
9.92e-06	2.311820599754496	0	1	0	1
9.93e-06	2.212698361663747	0	1	0	1
9.94e-06	2.117284778739657	0	1	0	1
9.95e-06	2.021196894876175	0	1	0	1
9.96e-06	1.923760409133907	0	1	0	1
9.969999999999999e-06	1.826323923391639	0	1	0	1
9.979999999999999e-06	1.730573189997853	0	1	0	1
9.989999999999999e-06	1.63549675754346	0	1	0	1
1e-05	1.540083174619371	0	1	0	1
1.001e-05	1.450401149680121	0	1	0	1
1.002e-05	1.358359071452995	0	1	0	1
1.003e-05	1.269014196983442	0	1	0	1
1.004e-05	1.177309269226013	0	1	0	1
1.005e-05	1.090998748983727	0	1	0	1
1.006e-05	1.003676777332352	0	0	0	1
1.007e-05	0.9177034075597625	0	0	0	1
1.008e-05	0.8364501443629232	0	0	0	1
1.009e-05	0.7548597306963873	0	0	0	1
1.01e-05	0.6773151226662086	0	0	0	1
1.011e-05	0.6058392230905657	0	0	0	1
1.012e-05	0.5370605272724942	0	0	0	1
1.013e-05	0.4733390884998692	0	0	0	1
1.014e-05	0.4146749067726905	0	0	0	1
1.015e-05	0.3587079288030833	0	0	0	1
1.016e-05	0.3098211106971011	0	0	0	1
1.017e-05	0.2629571954092975	0	0	0	1
1.018e-05	0.2204762362275474	0	0	0	1
1.019e-05	0.1810296312730652	0	0	0	1
1.02e-05	0.1432687786670651	0	0	0	1
1.021e-05	0.1071936784095472	0	0	0	1
1.022e-05	0.07617583519747576	0	0	0	1
1.023e-05	0.0478551957429757	0	0	0	1
1.024e-05	0.02526611427331496	0	0	0	1
1.025e-05	0.007059988909707794	0	0	0	1
1.026e-05	-0.004403127059970794	0	0	0	1
1.027e-05	-0.01013468504481009	0	0	0	1
1.028e-05	-0.01552909255995295	0	0	0	1
1.029e-05	-0.0172148449084351	0	0	0	1
1.03e-05	-0.0195748981963101	0	0	0	1
1.031e-05	-0.02227210195388153	0	0	0	1
1.032e-05	-0.02328355336297082	0	0	0	1
1.033e-05	-0.02395785430236368	0	0	0	1
1.034e-05	-0.02362070383266725	0	0	0	1
1.035e-05	-0.02631790759023868	0	0	0	1
1.036e-05	-0.02867796087811368	0	0	0	1
1.037e-05	-0.02968941228720297	0	0	0	1
1.038e-05	-0.03036371322659583	0	0	0	1
1.039e-05	-0.03204946557507797	0	0	0	1
1.04e-05	-0.03373521792356012	0	0	0	1
1.041e-05	-0.03306091698416726	0	0	0	1
1.042e-05	-0.03373521792356012	0	0	0	1
1.043e-05	-0.03609527121143512	0	0	0	1
1.044e-05	-0.03643242168113155	0	0	0	1
1.045e-05	-0.03744387309022084	0	0	0	1
1.046e-05	-0.03845532449931013	0	0	0	1
1.047e-05	-0.0381181740296137	0	0	0	1
1.048e-05	-0.03912962543870298	0	0	0	1
1.049e-05	-0.04182682919627442	0	0	0	1
1.05e-05	-0.04148967872657799	0	0	0	1
1.051e-05	-0.04182682919627442	0	0	0	1
1.052e-05	-0.04182682919627442	0	0	0	1
1.053e-05	-0.04182682919627442	0	0	0	1
1.054e-05	-0.04384973201445299	0	0	0	1
1.055e-05	-0.0428382806053637	0	0	0	1
1.056e-05	-0.04384973201445299	0	0	0	1
1.057e-05	-0.04452403295384585	0	0	0	1
1.058e-05	-0.04418688248414942	0	0	0	1
1.059e-05	-0.04553548436293513	0	0	0	1
1.06e-05	-0.04620978530232799	0	0	0	1
1.061e-05	-0.04722123671141728	0	0	0	1
1.062e-05	-0.04722123671141728	0	0	0	1
1.063e-05	-0.04654693577202442	0	0	0	1
1.064e-05	-0.04722123671141728	0	0	0	1
1.065e-05	-0.04856983859020299	0	0	0	1
1.066e-05	-0.04823268812050657	0	0	0	1
1.067e-05	-0.04823268812050657	0	0	0	1
1.068e-05	-0.04924413952959585	0	0	0	1
1.069e-05	-0.04789553765081014	0	0	0	1
1.07e-05	-0.04958128999929228	0	0	0	1
1.071e-05	-0.04991844046898871	0	0	0	1
1.072e-05	-0.05194134328716728	0	0	0	1
1.073e-05	-0.04991844046898871	0	0	0	1
1.074e-05	-0.05160419281747086	0	0	0	1
1.075e-05	-0.050929891878078	0	0	0	1
1.076e-05	-0.05160419281747086	0	0	0	1
1.077e-05	-0.050929891878078	0	0	0	1
1.078e-05	-0.05160419281747086	0	0	0	1
1.079e-05	-0.050929891878078	0	0	0	1
1.08e-05	-0.05227849375686371	0	0	0	1
1.081e-05	-0.05261564422656014	0	0	0	1
1.082e-05	-0.053289945165953	0	0	0	1
1.083e-05	-0.05295279469625657	0	0	0	1
1.084e-05	-0.05194134328716728	0	0	0	1
1.085e-05	-0.05362709563564943	0	0	0	1
1.086e-05	-0.05295279469625657	0	0	0	1
1.087e-05	-0.05295279469625657	0	0	0	1
1.088e-05	-0.053289945165953	0	0	0	1
1.089e-05	-0.05295279469625657	0	0	0	1
1.09e-05	-0.053289945165953	0	0	0	1
1.091e-05	-0.05227849375686371	0	0	0	1
1.092e-05	-0.05463854704473872	0	0	0	1
1.093e-05	-0.05261564422656014	0	0	0	1
1.094e-05	-0.05362709563564943	0	0	0	1
1.095e-05	-0.05362709563564943	0	0	0	1
1.096e-05	-0.053289945165953	0	0	0	1
1.097e-05	-0.053289945165953	0	0	0	1
1.098e-05	-0.05362709563564943	0	0	0	1
1.099e-05	-0.053289945165953	0	0	0	1
1.1e-05	-0.05430139657504229	0	0	0	1
1.101e-05	-0.05396424610534586	0	0	0	1
1.102e-05	-0.053289945165953	0	0	0	1
1.103e-05	-0.05430139657504229	0	0	0	1
1.104e-05	-0.053289945165953	0	0	0	1
1.105e-05	-0.05598714892352444	0	0	0	1
1.106e-05	-0.05564999845382801	0	0	0	1
1.107e-05	-0.05362709563564943	0	0	0	1
1.108e-05	-0.05430139657504229	0	0	0	1
1.109e-05	-0.05396424610534586	0	0	0	1
1.11e-05	-0.05362709563564943	0	0	0	1
1.111e-05	-0.053289945165953	0	0	0	1
1.112e-05	-0.05396424610534586	0	0	0	1
1.113e-05	-0.05396424610534586	0	0	0	1
1.114e-05	-0.05430139657504229	0	0	0	1
1.115e-05	-0.05430139657504229	0	0	0	1
1.116e-05	-0.05194134328716728	0	0	0	1
1.117e-05	-0.05227849375686371	0	0	0	1
1.118e-05	-0.05463854704473872	0	0	0	1
1.119e-05	-0.05463854704473872	0	0	0	1
1.12e-05	-0.05362709563564943	0	0	0	1
1.121e-05	-0.05463854704473872	0	0	0	1
1.122e-05	-0.05295279469625657	0	0	0	1
1.123e-05	-0.05261564422656014	0	0	0	1
1.124e-05	-0.05261564422656014	0	0	0	1
1.125e-05	-0.05430139657504229	0	0	0	1
1.126e-05	-0.05194134328716728	0	0	0	1
1.127e-05	-0.05396424610534586	0	0	0	1
1.128e-05	-0.05396424610534586	0	0	0	1
1.129e-05	-0.053289945165953	0	0	0	1
1.13e-05	-0.05261564422656014	0	0	0	1
1.131e-05	-0.05227849375686371	0	0	0	1
1.132e-05	-0.05295279469625657	0	0	0	1
1.133e-05	-0.05396424610534586	0	0	0	1
1.134e-05	-0.05261564422656014	0	0	0	1
1.135e-05	-0.05362709563564943	0	0	0	1
1.136e-05	-0.05295279469625657	0	0	0	1
1.137e-05	-0.05126704234777443	0	0	0	1
1.138e-05	-0.053289945165953	0	0	0	1
1.139e-05	-0.05126704234777443	0	0	0	1
1.14e-05	-0.05227849375686371	0	0	0	1
1.141e-05	-0.05194134328716728	0	0	0	1
1.142e-05	-0.050929891878078	0	0	0	1
1.143e-05	-0.050929891878078	0	0	0	1
1.144e-05	-0.05261564422656014	0	0	0	1
1.145e-05	-0.05194134328716728	0	0	0	1
1.146e-05	-0.05362709563564943	0	0	0	1
1.147e-05	-0.050929891878078	0	0	0	1
1.148e-05	-0.05227849375686371	0	0	0	1
1.149e-05	-0.05126704234777443	0	0	0	1
1.15e-05	-0.05295279469625657	0	0	1	1
1.151e-05	-0.05059274140838157	0	0	1	1
1.152e-05	-0.05261564422656014	0	0	1	1
1.153e-05	-0.05126704234777443	0	0	1	1
1.154e-05	-0.050929891878078	0	0	1	1
1.155e-05	-0.050929891878078	0	0	1	1
1.156e-05	-0.05059274140838157	0	0	1	1
1.157e-05	-0.05025559093868514	0	0	1	1
1.158e-05	-0.05126704234777443	0	0	1	1
1.159e-05	-0.050929891878078	0	0	1	1
1.16e-05	-0.05126704234777443	0	0	1	1
1.161e-05	-0.05126704234777443	0	0	1	1
1.162e-05	-0.04991844046898871	0	0	1	1
1.163e-05	-0.0404782273174887	0	0	1	1
1.164e-05	-0.053289945165953	0	0	1	1
1.165e-05	-0.05362709563564943	0	0	1	1
1.166e-05	-0.05295279469625657	0	0	1	1
1.167e-05	-0.05160419281747086	0	0	1	1
1.168e-05	-0.04991844046898871	0	0	1	1
1.169e-05	-0.04890698905989942	0	0	1	1
1.17e-05	-0.04823268812050657	0	0	1	1
1.171e-05	-0.04924413952959585	0	0	1	1
1.172e-05	-0.04789553765081014	0	0	1	1
1.173e-05	-0.04991844046898871	0	0	1	1
1.174e-05	-0.04958128999929228	0	0	1	1
1.175e-05	-0.05025559093868514	0	0	1	1
1.176e-05	-0.04890698905989942	0	0	1	1
1.177e-05	-0.04890698905989942	0	0	1	1
1.178e-05	-0.04924413952959585	0	0	1	1
1.179e-05	-0.04722123671141728	0	0	1	1
1.18e-05	-0.04823268812050657	0	0	1	1
1.181e-05	-0.04890698905989942	0	0	1	1
1.182e-05	-0.04856983859020299	0	0	1	1
1.183e-05	-0.04890698905989942	0	0	1	1
1.184e-05	-0.04856983859020299	0	0	1	1
1.185e-05	-0.04553548436293513	0	0	1	1
1.186e-05	-0.04924413952959585	0	0	1	1
1.187e-05	-0.04823268812050657	0	0	1	1
1.188e-05	-0.04823268812050657	0	0	1	1
1.189e-05	-0.04688408624172085	0	0	1	1
1.19e-05	-0.04823268812050657	0	0	1	1
1.191e-05	-0.04789553765081014	0	0	1	1
1.192e-05	-0.04688408624172085	0	0	1	1
1.193e-05	-0.04688408624172085	0	0	1	1
1.194e-05	-0.04587263483263156	0	0	1	1
1.195e-05	-0.04620978530232799	0	0	1	1
1.196e-05	-0.04553548436293513	0	0	1	1
1.197e-05	-0.04654693577202442	0	0	1	1
1.198e-05	-0.04486118342354228	0	0	1	1
1.199e-05	-0.04587263483263156	0	0	1	1
1.2e-05	-0.04654693577202442	0	0	1	1
1.201e-05	-0.04755838718111371	0	0	1	1
1.202e-05	-0.04654693577202442	0	0	1	1
1.203e-05	-0.04722123671141728	0	0	1	1
1.204e-05	-0.04587263483263156	0	0	1	1
1.205e-05	-0.04452403295384585	0	0	1	1
1.206e-05	-0.04587263483263156	0	0	1	1
1.207e-05	-0.04486118342354228	0	0	1	1
1.208e-05	-0.04486118342354228	0	0	1	1
1.209e-05	-0.04519833389323871	0	0	1	1
1.21e-05	-0.04452403295384585	0	0	1	1
1.211e-05	-0.04519833389323871	0	0	1	1
1.212e-05	-0.04519833389323871	0	0	1	1
1.213e-05	-0.04553548436293513	0	0	1	1
1.214e-05	-0.04317543107506013	0	0	1	1
1.215e-05	-0.04452403295384585	0	0	1	1
1.216e-05	-0.04418688248414942	0	0	1	1
1.217e-05	-0.04486118342354228	0	0	1	1
1.218e-05	-0.04351258154475656	0	0	1	1
1.219e-05	-0.04418688248414942	0	0	1	1
1.22e-05	-0.04317543107506013	0	0	1	1
1.221e-05	-0.04250113013566727	0	0	1	1
1.222e-05	-0.0428382806053637	0	0	1	1
1.223e-05	-0.04384973201445299	0	0	1	1
1.224e-05	-0.04250113013566727	0	0	1	1
1.225e-05	-0.04351258154475656	0	0	1	1
1.226e-05	-0.04216397966597085	0	0	1	1
1.227e-05	-0.04351258154475656	0	0	1	1
1.228e-05	-0.04250113013566727	0	0	1	1
1.229e-05	-0.04250113013566727	0	0	1	1
1.23e-05	-0.0428382806053637	0	0	1	1
1.231e-05	-0.04250113013566727	0	0	1	1
1.232e-05	-0.04250113013566727	0	0	1	1
1.233e-05	-0.04384973201445299	0	0	1	1
1.234e-05	-0.04216397966597085	0	0	1	1
1.235e-05	-0.04182682919627442	0	0	1	1
1.236e-05	-0.04182682919627442	0	0	1	1
1.237e-05	-0.04250113013566727	0	0	1	1
1.238e-05	-0.04182682919627442	0	0	1	1
1.239e-05	-0.04115252825688156	0	0	1	1
1.24e-05	-0.04250113013566727	0	0	1	1
1.241e-05	-0.04182682919627442	0	0	1	1
1.242e-05	-0.04317543107506013	0	0	1	1
1.243e-05	-0.04148967872657799	0	0	1	1
1.244e-05	-0.0404782273174887	0	0	1	1
1.245e-05	-0.04216397966597085	0	0	1	1
1.246e-05	-0.04216397966597085	0	0	1	1
1.247e-05	-0.04216397966597085	0	0	1	1
1.248e-05	-0.04115252825688156	0	0	1	1
1.249e-05	-0.04182682919627442	0	0	1	1
1.25e-05	-0.0404782273174887	0	0	1	1
1.251e-05	-0.04115252825688156	0	0	1	1
1.252e-05	-0.04014107684779227	0	0	1	1
1.253e-05	-0.04081537778718513	0	0	1	1
1.254e-05	-0.04115252825688156	0	0	1	1
1.255e-05	-0.0404782273174887	0	0	1	1
1.256e-05	-0.03980392637809584	0	0	1	1
1.257e-05	-0.04014107684779227	0	0	1	1
1.258e-05	-0.03912962543870298	0	0	1	1
1.259e-05	-0.0404782273174887	0	0	1	1
1.26e-05	-0.04014107684779227	0	0	1	1
1.261e-05	-0.03912962543870298	0	0	1	1
1.262e-05	-0.03946677590839941	0	0	1	1
1.263e-05	-0.0404782273174887	0	0	1	1
1.264e-05	-0.03912962543870298	0	0	1	1
1.265e-05	-0.03946677590839941	0	0	1	1
1.266e-05	-0.0381181740296137	0	0	1	1
1.267e-05	-0.03912962543870298	0	0	1	1
1.268e-05	-0.03946677590839941	0	0	1	1
1.269e-05	-0.0381181740296137	0	0	1	1
1.27e-05	-0.04014107684779227	0	0	1	1
1.271e-05	-0.03879247496900656	0	0	1	1
1.272e-05	-0.03879247496900656	0	0	1	1
1.273e-05	-0.03744387309022084	0	0	1	1
1.274e-05	-0.03609527121143512	0	0	1	1
1.275e-05	-0.03845532449931013	0	0	1	1
1.276e-05	-0.03980392637809584	0	0	1	1
1.277e-05	-0.03778102355991727	0	0	1	1
1.278e-05	-0.03946677590839941	0	0	1	1
1.279e-05	-0.03778102355991727	0	0	1	1
1.28e-05	-0.03710672262052441	0	0	1	1
1.281e-05	-0.03778102355991727	0	0	1	1
1.282e-05	-0.0381181740296137	0	0	1	1
1.283e-05	-0.03676957215082798	0	0	1	1
1.284e-05	-0.03609527121143512	0	0	1	1
1.285e-05	-0.03744387309022084	0	0	1	1
1.286e-05	-0.03879247496900656	0	0	1	1
1.287e-05	-0.03676957215082798	0	0	1	1
1.288e-05	-0.03744387309022084	0	0	1	1
1.289e-05	-0.03542097027204227	0	0	1	1
1.29e-05	-0.03778102355991727	0	0	1	1
1.291e-05	-0.03744387309022084	0	0	1	1
1.292e-05	-0.03609527121143512	0	0	1	1
1.293e-05	-0.0357581207417387	0	0	1	1
1.294e-05	-0.0357581207417387	0	0	1	1
1.295e-05	-0.03474666933264941	0	0	1	1
1.296e-05	-0.03609527121143512	0	0	1	1
1.297e-05	-0.0357581207417387	0	0	1	1
1.298e-05	-0.03609527121143512	0	0	1	1
1.299e-05	-0.0357581207417387	0	0	1	1
1.3e-05	-0.03744387309022084	0	0	1	1
1.301e-05	-0.03373521792356012	0	0	1	1
1.302e-05	-0.0357581207417387	0	0	1	1
1.303e-05	-0.03609527121143512	0	0	1	1
1.304e-05	-0.03643242168113155	0	0	1	1
1.305e-05	-0.03676957215082798	0	0	1	1
1.306e-05	-0.03609527121143512	0	0	1	1
1.307e-05	-0.03474666933264941	0	0	1	1
1.308e-05	-0.03407236839325655	0	0	1	1
1.309e-05	-0.0357581207417387	0	0	1	1
1.31e-05	-0.03676957215082798	0	0	1	1
1.311e-05	-0.03609527121143512	0	0	1	1
1.312e-05	-0.03407236839325655	0	0	1	1
1.313e-05	-0.03440951886295298	0	0	1	1
1.314e-05	-0.0357581207417387	0	0	1	1
1.315e-05	-0.03474666933264941	0	0	1	1
1.316e-05	-0.03272376651447084	0	0	1	1
1.317e-05	-0.0357581207417387	0	0	1	1
1.318e-05	-0.03508381980234584	0	0	1	1
1.319e-05	-0.03407236839325655	0	0	1	1
1.32e-05	-0.03440951886295298	0	0	1	1
1.321e-05	-0.03508381980234584	0	0	1	1
1.322e-05	-0.03339806745386369	0	0	1	1
1.323e-05	-0.03306091698416726	0	0	1	1
1.324e-05	-0.03542097027204227	0	0	1	1
1.325e-05	-0.03474666933264941	0	0	1	1
1.326e-05	-0.03373521792356012	0	0	1	1
1.327e-05	-0.03474666933264941	0	0	1	1
1.328e-05	-0.03373521792356012	0	0	1	1
1.329e-05	-0.03339806745386369	0	0	1	1
